legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
H.R. 150,"Foxx, Virginia [Rep.-R-NC-5]",Republican,01/03/2019,116,NC
H.R. 133,"Cuellar, Henry [Rep.-D-TX-28]",Democratic,01/03/2019,116,TX
H.J.Res. 110,"Lowey, Nita M. [Rep.-D-NY-17]",Democratic,12/20/2020,116,NY
H.J.Res. 107,"Lowey, Nita M. [Rep.-D-NY-17]",Democratic,12/18/2020,116,NY
H.J.Res. 88,"Matsui, Doris O. [Rep.-D-CA-6]",Democratic,05/05/2020,116,CA
H.J.Res. 87,"Matsui, Doris O. [Rep.-D-CA-6]",Democratic,05/05/2020,116,CA
H.J.Res. 80,"Roe, David P. [Rep.-R-TN-1]",Republican,12/11/2019,116,TN
H.J.Res. 60,"Matsui, Doris O. [Rep.-D-CA-6]",Democratic,06/10/2019,116,CA
H.J.Res. 31,"Roybal-Allard, Lucille [Rep.-D-CA-40]",Democratic,01/22/2019,116,CA
H.J.Res. 28,"Lowey, Nita M. [Rep.-D-NY-17]",Democratic,01/14/2019,116,NY
S. 5076,"Blunt, Roy [Sen.-R-MO-00]",Republican,12/20/2020,116,MO
S. 5036,"Graham, Lindsey [Sen.-R-SC-00]",Republican,12/16/2020,116,SC
S. 4996,"Graham, Lindsey [Sen.-R-SC-00]",Republican,12/09/2020,116,SC
S. 4902,"Lee, Mike [Sen.-R-UT-00]",Republican,11/17/2020,116,UT
S. 4762,"Burr, Richard [Sen.-R-NC-00]",Republican,09/30/2020,116,NC
S. 4684,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,09/24/2020,116,WY
S. 4209,"Scott, Tim [Sen.-R-SC-00]",Republican,07/02/2020,116,SC
S. 4148,"Johnson, Ron [Sen.-R-WI-00]",Republican,07/01/2020,116,WI
S. 4126,"Johnson, Ron [Sen.-R-WI-00]",Republican,07/01/2020,116,WI
S. 4116,"Cardin, Benjamin L. [Sen.-D-MD-00]",Democratic,06/30/2020,116,MD
S. 4091,"Grassley, Chuck [Sen.-R-IA-00]",Republican,06/29/2020,116,IA
S. 4075,"Capito, Shelley Moore [Sen.-R-WV-00]",Republican,06/25/2020,116,WV
S. 4072,"Merkley, Jeff [Sen.-D-OR-00]",Democratic,06/25/2020,116,OR
S. 4054,"Roberts, Pat [Sen.-R-KS-00]",Republican,06/24/2020,116,KS
S. 3989,"Toomey, Patrick [Sen.-R-PA-00]",Republican,06/17/2020,116,PA
S. 3758,"Merkley, Jeff [Sen.-D-OR-00]",Democratic,05/19/2020,116,OR
S. 3744,"Rubio, Marco [Sen.-R-FL-00]",Republican,05/14/2020,116,FL
S. 3703,"Collins, Susan M. [Sen.-R-ME-00]",Republican,05/12/2020,116,ME
S. 3637,"Tester, Jon [Sen.-D-MT-00]",Democratic,05/06/2020,116,MT
S. 3607,"Grassley, Chuck [Sen.-R-IA-00]",Republican,05/05/2020,116,IA
S. 3587,"Casey, Robert P., Jr. [Sen.-D-PA-00]",Democratic,03/26/2020,116,PA
S. 3503,"Moran, Jerry [Sen.-R-KS-00]",Republican,03/16/2020,116,KS
S. 3462,"Cornyn, John [Sen.-R-TX-00]",Republican,03/12/2020,116,TX
S. 3461,"Cornyn, John [Sen.-R-TX-00]",Republican,03/12/2020,116,TX
S. 3418,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,03/09/2020,116,MI
S. 3414,"Moran, Jerry [Sen.-R-KS-00]",Republican,03/05/2020,116,KS
S. 3312,"Cornyn, John [Sen.-R-TX-00]",Republican,02/13/2020,116,TX
S. 3257,"Johnson, Ron [Sen.-R-WI-00]",Republican,02/05/2020,116,WI
S. 3201,"Graham, Lindsey [Sen.-R-SC-00]",Republican,01/16/2020,116,SC
S. 3147,"Manchin, Joe, III [Sen.-D-WV-00]",Democratic,12/19/2019,116,WV
S. 3105,"Braun, Mike [Sen.-R-IN-00]",Republican,12/18/2019,116,IN
S. 3084,"Moran, Jerry [Sen.-R-KS-00]",Republican,12/18/2019,116,KS
S. 3051,"Barrasso, John [Sen.-R-WY-00]",Republican,12/12/2019,116,WY
S. 2981,"Sullivan, Dan [Sen.-R-AK-00]",Republican,12/04/2019,116,AK
S. 2904,"Cortez Masto, Catherine [Sen.-D-NV-00]",Democratic,11/20/2019,116,NV
S. 2746,"Cortez Masto, Catherine [Sen.-D-NV-00]",Democratic,10/30/2019,116,NV
S. 2730,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,10/29/2019,116,MI
S. 2710,"Merkley, Jeff [Sen.-D-OR-00]",Democratic,10/24/2019,116,OR
S. 2683,"Burr, Richard [Sen.-R-NC-00]",Republican,10/23/2019,116,NC
S. 2661,"Gardner, Cory [Sen.-R-CO-00]",Republican,10/22/2019,116,CO
S. 2638,"Duckworth, Tammy [Sen.-D-IL-00]",Democratic,10/17/2019,116,IL
S. 2472,"Portman, Rob [Sen.-R-OH-00]",Republican,09/12/2019,116,OH
S. 2330,"Moran, Jerry [Sen.-R-KS-00]",Republican,07/30/2019,116,KS
S. 2258,"Grassley, Chuck [Sen.-R-IA-00]",Republican,07/24/2019,116,IA
S. 2249,"Wicker, Roger F. [Sen.-R-MS-00]",Republican,07/24/2019,116,MS
S. 2216,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,07/23/2019,116,MI
S. 2193,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,07/18/2019,116,MI
S. 2174,"Cornyn, John [Sen.-R-TX-00]",Republican,07/18/2019,116,TX
S. 2163,"Rubio, Marco [Sen.-R-FL-00]",Republican,07/18/2019,116,FL
S. 2107,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,07/11/2019,116,MI
S. 2047,"Schumer, Charles E. [Sen.-D-NY-00]",Democratic,06/27/2019,116,NY
S. 1982,"Sullivan, Dan [Sen.-R-AK-00]",Republican,06/26/2019,116,AK
S. 1869,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,06/13/2019,116,MI
S. 1838,"Rubio, Marco [Sen.-R-FL-00]",Republican,06/13/2019,116,FL
S. 1822,"Wicker, Roger F. [Sen.-R-MS-00]",Republican,06/12/2019,116,MS
S. 1790,"Inhofe, James M. [Sen.-R-OK-00]",Republican,06/11/2019,116,OK
S. 1749,"Sinema, Kyrsten [Sen.-D-AZ-00]",Democratic,06/05/2019,116,AZ
S. 1694,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,05/23/2019,116,MI
S. 1693,"Kennedy, John [Sen.-R-LA-00]",Republican,05/23/2019,116,LA
S. 1689,"Booker, Cory A. [Sen.-D-NJ-00]",Democratic,05/23/2019,116,NJ
S. 1678,"Gardner, Cory [Sen.-R-CO-00]",Republican,05/23/2019,116,CO
S. 1646,"Rubio, Marco [Sen.-R-FL-00]",Republican,05/23/2019,116,FL
S. 1436,"Brown, Sherrod [Sen.-D-OH-00]",Democratic,05/13/2019,116,OH
S. 1380,"Sullivan, Dan [Sen.-R-AK-00]",Republican,05/08/2019,116,AK
S. 1379,"Burr, Richard [Sen.-R-NC-00]",Republican,05/08/2019,116,NC
S. 1342,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,05/07/2019,116,MI
S. 1321,"Blumenthal, Richard [Sen.-D-CT-00]",Democratic,05/06/2019,116,CT
S. 1310,"Cardin, Benjamin L. [Sen.-D-MD-00]",Democratic,05/02/2019,116,MD
S. 1196,"Baldwin, Tammy [Sen.-D-WI-00]",Democratic,04/11/2019,116,WI
S. 1153,"Baldwin, Tammy [Sen.-D-WI-00]",Democratic,04/11/2019,116,WI
S. 1130,"Casey, Robert P., Jr. [Sen.-D-PA-00]",Democratic,04/10/2019,116,PA
S. 1069,"Baldwin, Tammy [Sen.-D-WI-00]",Democratic,04/09/2019,116,WI
S. 1014,"Duckworth, Tammy [Sen.-D-IL-00]",Democratic,04/03/2019,116,IL
S. 998,"Hawley, Josh [Sen.-R-MO-00]",Republican,04/03/2019,116,MO
S. 982,"Cortez Masto, Catherine [Sen.-D-NV-00]",Democratic,04/02/2019,116,NV
S. 979,"Rubio, Marco [Sen.-R-FL-00]",Republican,04/02/2019,116,FL
S. 945,"Kennedy, John [Sen.-R-LA-00]",Republican,03/28/2019,116,LA
S. 914,"Wicker, Roger F. [Sen.-R-MS-00]",Republican,03/27/2019,116,MS
S. 910,"Wicker, Roger F. [Sen.-R-MS-00]",Republican,03/27/2019,116,MS
S. 900,"Daines, Steve [Sen.-R-MT-00]",Republican,03/27/2019,116,MT
S. 893,"Cornyn, John [Sen.-R-TX-00]",Republican,03/27/2019,116,TX
S. 881,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,03/26/2019,116,MI
S. 863,"Cassidy, Bill [Sen.-R-LA-00]",Republican,03/25/2019,116,LA
S. 862,"Kennedy, John [Sen.-R-LA-00]",Republican,03/25/2019,116,LA
S. 832,"Merkley, Jeff [Sen.-D-OR-00]",Democratic,03/14/2019,116,OR
S. 785,"Tester, Jon [Sen.-D-MT-00]",Democratic,03/13/2019,116,MT
S. 760,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,03/12/2019,116,MI
S. 744,"Grassley, Chuck [Sen.-R-IA-00]",Republican,03/12/2019,116,IA
S. 743,"Isakson, Johnny [Sen.-R-GA-00]",Republican,03/12/2019,116,GA
S. 737,"Rosen, Jacky [Sen.-D-NV-00]",Democratic,03/11/2019,116,NV
S. 725,"Kaine, Tim [Sen.-D-VA-00]",Democratic,03/07/2019,116,VA
S. 693,"Warren, Elizabeth [Sen.-D-MA-00]",Democratic,03/07/2019,116,MA
S. 578,"Whitehouse, Sheldon [Sen.-D-RI-00]",Democratic,02/27/2019,116,RI
S. 504,"Sinema, Kyrsten [Sen.-D-AZ-00]",Democratic,02/14/2019,116,AZ
S. 490,"Daines, Steve [Sen.-R-MT-00]",Republican,02/14/2019,116,MT
S. 483,"Roberts, Pat [Sen.-R-KS-00]",Republican,02/13/2019,116,KS
S. 461,"Scott, Tim [Sen.-R-SC-00]",Republican,02/12/2019,116,SC
S. 457,"Cornyn, John [Sen.-R-TX-00]",Republican,02/12/2019,116,TX
S. 394,"Johnson, Ron [Sen.-R-WI-00]",Republican,02/07/2019,116,WI
S. 375,"Carper, Thomas R. [Sen.-D-DE-00]",Democratic,02/07/2019,116,DE
S. 371,"Fischer, Deb [Sen.-R-NE-00]",Republican,02/07/2019,116,NE
S. 327,"Shaheen, Jeanne [Sen.-D-NH-00]",Democratic,02/04/2019,116,NH
S. 294,"Udall, Tom [Sen.-D-NM-00]",Democratic,01/31/2019,116,NM
S. 256,"Udall, Tom [Sen.-D-NM-00]",Democratic,01/29/2019,116,NM
S. 252,"Roberts, Pat [Sen.-R-KS-00]",Republican,01/29/2019,116,KS
S. 239,"Shaheen, Jeanne [Sen.-D-NH-00]",Democratic,01/28/2019,116,NH
S. 227,"Murkowski, Lisa [Sen.-R-AK-00]",Republican,01/25/2019,116,AK
S. 216,"Cantwell, Maria [Sen.-D-WA-00]",Democratic,01/24/2019,116,WA
S. 212,"Hoeven, John [Sen.-R-ND-00]",Republican,01/24/2019,116,ND
S. 209,"Hoeven, John [Sen.-R-ND-00]",Republican,01/24/2019,116,ND
S. 199,"Smith, Tina [Sen.-D-MN-00]",Democratic,01/24/2019,116,MN
S. 163,"Sullivan, Dan [Sen.-R-AK-00]",Republican,01/16/2019,116,AK
S. 153,"Rubio, Marco [Sen.-R-FL-00]",Republican,01/16/2019,116,FL
S. 151,"Thune, John [Sen.-R-SD-00]",Republican,01/16/2019,116,SD
S. 134,"Toomey, Patrick [Sen.-R-PA-00]",Republican,01/15/2019,116,PA
S. 50,"Merkley, Jeff [Sen.-D-OR-00]",Democratic,01/08/2019,116,OR
S. 49,"Lee, Mike [Sen.-R-UT-00]",Republican,01/08/2019,116,UT
S. 47,"Murkowski, Lisa [Sen.-R-AK-00]",Republican,01/08/2019,116,AK
S. 24,"Cardin, Benjamin L. [Sen.-D-MD-00]",Democratic,01/03/2019,116,MD
S.J.Res. 67,"Perdue, David [Sen.-R-GA-00]",Republican,01/09/2020,116,GA
S.J.Res. 66,"Boozman, John [Sen.-R-AR-00]",Republican,01/09/2020,116,AR
S.J.Res. 65,"Boozman, John [Sen.-R-AR-00]",Republican,01/09/2020,116,AR
H.R. 7327,"Hurd, Will [Rep.-R-TX-23]",Republican,12/19/2018,115,TX
H.R. 7319,"Barletta, Lou [Rep.-R-PA-11]",Republican,12/17/2018,115,PA
H.R. 7318,"Barletta, Lou [Rep.-R-PA-11]",Republican,12/17/2018,115,PA
H.R. 7279,"Gibbs, Bob [Rep.-R-OH-7]",Republican,12/12/2018,115,OH
H.R. 7243,"Murphy, Stephanie N. [Rep.-D-FL-7]",Democratic,12/10/2018,115,FL
H.R. 7230,"Clyburn, James E. [Rep.-D-SC-6]",Democratic,12/10/2018,115,SC
H.R. 7213,"Donovan, Daniel M., Jr. [Rep.-R-NY-11]",Republican,12/03/2018,115,NY
H.R. 7187,"MacArthur, Thomas [Rep.-R-NJ-3]",Republican,11/29/2018,115,NJ
H.R. 7120,"Harper, Gregg [Rep.-R-MS-3]",Republican,11/13/2018,115,MS
H.R. 6964,"Lewis, Jason [Rep.-R-MN-2]",Republican,09/28/2018,115,MN
H.R. 6930,"Stefanik, Elise M. [Rep.-R-NY-21]",Republican,09/27/2018,115,NY
H.R. 6897,"Shuster, Bill [Rep.-R-PA-9]",Republican,09/26/2018,115,PA
H.R. 6896,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-5]",Republican,09/26/2018,115,WI
H.R. 6893,"Russell, Steve [Rep.-R-OK-5]",Republican,09/25/2018,115,OK
H.R. 6870,"Tonko, Paul [Rep.-D-NY-20]",Democratic,09/25/2018,115,NY
H.R. 6831,"Polis, Jared [Rep.-D-CO-2]",Democratic,09/17/2018,115,CO
H.R. 6780,"Castor, Kathy [Rep.-D-FL-14]",Democratic,09/12/2018,115,FL
H.R. 6758,"Chabot, Steve [Rep.-R-OH-1]",Republican,09/10/2018,115,OH
H.R. 6655,"LaMalfa, Doug [Rep.-R-CA-1]",Republican,08/03/2018,115,CA
H.R. 6651,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,08/03/2018,115,NJ
H.R. 6628,"Smith, Adam [Rep.-D-WA-9]",Democratic,07/26/2018,115,WA
H.R. 6621,"Roe, David P. [Rep.-R-TN-1]",Republican,07/26/2018,115,TN
H.R. 6615,"Pascrell, Bill, Jr. [Rep.-D-NJ-9]",Democratic,07/26/2018,115,NJ
H.R. 6602,"LoBiondo, Frank A. [Rep.-R-NJ-2]",Republican,07/26/2018,115,NJ
H.R. 6591,"Demings, Val Butler [Rep.-D-FL-10]",Democratic,07/26/2018,115,FL
H.R. 6513,"Brooks, Mo [Rep.-R-AL-5]",Republican,07/25/2018,115,AL
H.R. 6428,"Gottheimer, Josh [Rep.-D-NJ-5]",Democratic,07/18/2018,115,NJ
H.R. 6414,"DeFazio, Peter A. [Rep.-D-OR-4]",Democratic,07/18/2018,115,OR
H.R. 6405,"Denham, Jeff [Rep.-R-CA-10]",Republican,07/17/2018,115,CA
H.R. 6400,"Lesko, Debbie [Rep.-R-AZ-8]",Republican,07/17/2018,115,AZ
H.R. 6348,"Curtis, John R. [Rep.-R-UT-3]",Republican,07/12/2018,115,UT
H.R. 6347,"Evans, Dwight [Rep.-D-PA-2]",Democratic,07/12/2018,115,PA
H.R. 6335,"Esty, Elizabeth H. [Rep.-D-CT-5]",Democratic,07/11/2018,115,CT
H.R. 6330,"Knight, Stephen [Rep.-R-CA-25]",Republican,07/11/2018,115,CA
H.R. 6287,"MacArthur, Thomas [Rep.-R-NJ-3]",Republican,06/28/2018,115,NJ
H.R. 6227,"Smith, Lamar [Rep.-R-TX-21]",Republican,06/26/2018,115,TX
H.R. 6217,"Tipton, Scott  R. [Rep.-R-CO-3]",Republican,06/25/2018,115,CO
H.R. 6216,"Tipton, Scott  R. [Rep.-R-CO-3]",Republican,06/25/2018,115,CO
H.R. 6167,"Roskam, Peter J. [Rep.-R-IL-6]",Republican,06/20/2018,115,IL
H.R. 6160,"Harper, Gregg [Rep.-R-MS-3]",Republican,06/20/2018,115,MS
H.R. 6157,"Granger, Kay [Rep.-R-TX-12]",Republican,06/20/2018,115,TX
H.R. 6124,"Reichert, David G. [Rep.-R-WA-8]",Republican,06/15/2018,115,WA
H.R. 6116,"Moolenaar, John R. [Rep.-R-MI-4]",Republican,06/14/2018,115,MI
H.R. 6059,"Moulton, Seth [Rep.-D-MA-6]",Democratic,06/08/2018,115,MA
H.R. 6042,"Guthrie, Brett [Rep.-R-KY-2]",Republican,06/07/2018,115,KY
H.R. 6020,"Bishop, Mike [Rep.-R-MI-8]",Republican,06/06/2018,115,MI
H.R. 5956,"Bishop, Rob [Rep.-R-UT-1]",Republican,05/24/2018,115,UT
H.R. 5935,"Davis, Rodney [Rep.-R-IL-13]",Republican,05/23/2018,115,IL
H.R. 5923,"Westerman, Bruce [Rep.-R-AR-4]",Republican,05/22/2018,115,AR
H.R. 5895,"Simpson, Michael K. [Rep.-R-ID-2]",Republican,05/21/2018,115,ID
H.R. 5868,"Gibbs, Bob [Rep.-R-OH-7]",Republican,05/17/2018,115,OH
H.R. 5792,"Coffman, Mike [Rep.-R-CO-6]",Republican,05/15/2018,115,CO
H.R. 5791,"Coffman, Mike [Rep.-R-CO-6]",Republican,05/15/2018,115,CO
H.R. 5787,"Dunn, Neal P. [Rep.-R-FL-2]",Republican,05/15/2018,115,FL
H.R. 5784,"Moore, Gwen [Rep.-D-WI-4]",Democratic,05/11/2018,115,WI
H.R. 5772,"Thornberry, Mac [Rep.-R-TX-13]",Republican,05/10/2018,115,TX
H.R. 5759,"Khanna, Ro [Rep.-D-CA-17]",Democratic,05/10/2018,115,CA
H.R. 5737,"Bustos, Cheri [Rep.-D-IL-17]",Democratic,05/09/2018,115,IL
H.R. 5729,"Katko, John [Rep.-R-NY-24]",Republican,05/09/2018,115,NY
H.R. 5636,"Hill, J. French [Rep.-R-AR-2]",Republican,04/26/2018,115,AR
H.R. 5554,"Mullin, Markwayne [Rep.-R-OK-2]",Republican,04/18/2018,115,OK
H.R. 5515,"Thornberry, Mac [Rep.-R-TX-13]",Republican,04/13/2018,115,TX
H.R. 5509,"McCarthy, Kevin [Rep.-R-CA-23]",Republican,04/13/2018,115,CA
H.R. 5504,"Newhouse, Dan [Rep.-R-WA-4]",Republican,04/13/2018,115,WA
H.R. 5475,"Graves, Sam [Rep.-R-MO-6]",Republican,04/11/2018,115,MO
H.R. 5412,"King, Peter T. [Rep.-R-NY-2]",Republican,03/26/2018,115,NY
H.R. 5395,"Collins, Chris [Rep.-R-NY-27]",Republican,03/22/2018,115,NY
H.R. 5385,"Green, Gene [Rep.-D-TX-29]",Democratic,03/22/2018,115,TX
H.R. 5349,"Cohen, Steve [Rep.-D-TN-9]",Democratic,03/20/2018,115,TN
H.R. 5317,"Herrera Beutler, Jaime [Rep.-R-WA-3]",Republican,03/15/2018,115,WA
H.R. 5238,"Clarke, Yvette D. [Rep.-D-NY-9]",Democratic,03/09/2018,115,NY
H.R. 5205,"Kihuen, Ruben J. [Rep.-D-NV-4]",Democratic,03/07/2018,115,NV
H.R. 5075,"Taylor, Scott [Rep.-R-VA-2]",Republican,02/20/2018,115,VA
H.R. 4960,"Hartzler, Vicky [Rep.-R-MO-4]",Republican,02/07/2018,115,MO
H.R. 4958,"Bost, Mike [Rep.-R-IL-12]",Republican,02/07/2018,115,IL
H.R. 4946,"Correa, J. Luis [Rep.-D-CA-46]",Democratic,02/06/2018,115,CA
H.R. 4921,"Mitchell, Paul [Rep.-R-MI-10]",Republican,02/05/2018,115,MI
H.R. 4913,"Harris, Andy [Rep.-R-MD-1]",Republican,02/02/2018,115,MD
H.R. 4910,"Scott, Austin [Rep.-R-GA-8]",Republican,01/30/2018,115,GA
H.R. 4890,"Brown, Anthony G. [Rep.-D-MD-4]",Democratic,01/29/2018,115,MD
H.R. 4854,"Carter, John R. [Rep.-R-TX-31]",Republican,01/19/2018,115,TX
H.R. 4851,"Carson, André [Rep.-D-IN-7]",Democratic,01/19/2018,115,IN
H.R. 4840,"Murphy, Stephanie N. [Rep.-D-FL-7]",Democratic,01/18/2018,115,FL
H.R. 4819,"Fortenberry, Jeff [Rep.-R-NE-1]",Republican,01/18/2018,115,NE
H.R. 4743,"Chabot, Steve [Rep.-R-OH-1]",Republican,01/09/2018,115,OH
H.R. 4722,"Faso, John J. [Rep.-R-NY-19]",Republican,12/21/2017,115,NY
H.R. 4708,"McCaul, Michael T. [Rep.-R-TX-10]",Republican,12/21/2017,115,TX
H.R. 4689,"Smith, Adrian [Rep.-R-NE-3]",Republican,12/19/2017,115,NE
H.R. 4685,"Cicilline, David N. [Rep.-D-RI-1]",Democratic,12/19/2017,115,RI
H.R. 4661,"Comstock, Barbara [Rep.-R-VA-10]",Republican,12/15/2017,115,VA
H.R. 4646,"Palmer, Gary J. [Rep.-R-AL-6]",Republican,12/14/2017,115,AL
H.R. 4645,"Gianforte, Greg [Rep.-R-MT-00]",Republican,12/14/2017,115,MT
H.R. 4641,"Brownley, Julia [Rep.-D-CA-26]",Democratic,12/13/2017,115,CA
H.R. 4574,"Krishnamoorthi, Raja [Rep.-D-IL-8]",Democratic,12/06/2017,115,IL
H.R. 4547,"Johnson, Sam [Rep.-R-TX-3]",Republican,12/05/2017,115,TX
H.R. 4533,"Barr, Andy [Rep.-R-KY-6]",Republican,12/04/2017,115,KY
H.R. 4528,"Soto, Darren [Rep.-D-FL-9]",Democratic,12/01/2017,115,FL
H.R. 4463,"Velazquez, Nydia M. [Rep.-D-NY-7]",Democratic,11/28/2017,115,NY
H.R. 4431,"Carter, Earl L. ""Buddy"" [Rep.-R-GA-1]",Republican,11/16/2017,115,GA
H.R. 4407,"Hultgren, Randy [Rep.-R-IL-14]",Republican,11/15/2017,115,IL
H.R. 4406,"Espaillat, Adriano [Rep.-D-NY-13]",Democratic,11/15/2017,115,NY
H.R. 4374,"Walden, Greg [Rep.-R-OR-2]",Republican,11/13/2017,115,OR
H.R. 4326,"LaHood, Darin [Rep.-R-IL-18]",Republican,11/09/2017,115,IL
H.R. 4318,"Brady, Kevin [Rep.-R-TX-8]",Republican,11/09/2017,115,TX
H.R. 4301,"Norman, Ralph [Rep.-R-SC-5]",Republican,11/08/2017,115,SC
H.R. 4300,"Hanabusa, Colleen [Rep.-D-HI-1]",Democratic,11/08/2017,115,HI
H.R. 4285,"LoBiondo, Frank A. [Rep.-R-NJ-2]",Republican,11/07/2017,115,NJ
H.R. 4254,"Knight, Stephen [Rep.-R-CA-25]",Republican,11/06/2017,115,CA
H.R. 4227,"Latta, Robert E. [Rep.-R-OH-5]",Republican,11/02/2017,115,OH
H.R. 4174,"Ryan, Paul D. [Rep.-R-WI-1]",Republican,10/31/2017,115,WI
H.R. 4111,"McMorris Rodgers, Cathy [Rep.-R-WA-5]",Republican,10/24/2017,115,WA
H.R. 4042,"Soto, Darren [Rep.-D-FL-9]",Democratic,10/12/2017,115,FL
H.R. 4032,"O'Halleran, Tom [Rep.-D-AZ-1]",Democratic,10/12/2017,115,AZ
H.R. 4009,"Johnson, Sam [Rep.-R-TX-3]",Republican,10/11/2017,115,TX
H.R. 3996,"Issa, Darrell E. [Rep.-R-CA-49]",Republican,10/10/2017,115,CA
H.R. 3979,"Jeffries, Hakeem S. [Rep.-D-NY-8]",Democratic,10/05/2017,115,NY
H.R. 3949,"Khanna, Ro [Rep.-D-CA-17]",Democratic,10/04/2017,115,CA
H.R. 3946,"Allen, Rick W. [Rep.-R-GA-12]",Republican,10/04/2017,115,GA
H.R. 3893,"Yoho, Ted S. [Rep.-R-FL-3]",Republican,09/28/2017,115,FL
H.R. 3834,"Crowley, Joseph [Rep.-D-NY-14]",Democratic,09/26/2017,115,NY
H.R. 3823,"Brady, Kevin [Rep.-R-TX-8]",Republican,09/25/2017,115,TX
H.R. 3821,"Collins, Doug [Rep.-R-GA-9]",Republican,09/25/2017,115,GA
H.R. 3819,"Mast, Brian J. [Rep.-R-FL-18]",Republican,09/25/2017,115,FL
H.R. 3759,"Harper, Gregg [Rep.-R-MS-3]",Republican,09/13/2017,115,MS
H.R. 3732,"Reichert, David G. [Rep.-R-WA-8]",Republican,09/11/2017,115,WA
H.R. 3731,"Katko, John [Rep.-R-NY-24]",Republican,09/11/2017,115,NY
H.R. 3663,"Jenkins, Evan H. [Rep.-R-WV-3]",Republican,08/22/2017,115,WV
H.R. 3656,"Banks, Jim [Rep.-R-IN-3]",Republican,08/18/2017,115,IN
H.R. 3655,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,08/15/2017,115,NJ
H.R. 3638,"Lawson, Al, Jr. [Rep.-D-FL-5]",Democratic,08/01/2017,115,FL
H.R. 3562,"Arrington, Jodey C. [Rep.-R-TX-19]",Republican,07/28/2017,115,TX
H.R. 3460,"Butterfield, G. K. [Rep.-D-NC-1]",Democratic,07/27/2017,115,NC
H.R. 3445,"Royce, Edward R. [Rep.-R-CA-39]",Republican,07/27/2017,115,CA
H.R. 3398,"Young, Don [Rep.-R-AK-00]",Republican,07/25/2017,115,AK
H.R. 3383,"Estes, Ron [Rep.-R-KS-4]",Republican,07/25/2017,115,KS
H.R. 3369,"Hudson, Richard [Rep.-R-NC-8]",Republican,07/24/2017,115,NC
H.R. 3364,"Royce, Edward R. [Rep.-R-CA-39]",Republican,07/24/2017,115,CA
H.R. 3359,"McCaul, Michael T. [Rep.-R-TX-10]",Republican,07/24/2017,115,TX
H.R. 3342,"Gallagher, Mike [Rep.-R-WI-8]",Republican,07/20/2017,115,WI
H.R. 3298,"Barton, Joe [Rep.-R-TX-6]",Republican,07/19/2017,115,TX
H.R. 3249,"Comstock, Barbara [Rep.-R-VA-10]",Republican,07/14/2017,115,VA
H.R. 3243,"Connolly, Gerald E. [Rep.-D-VA-11]",Democratic,07/14/2017,115,VA
H.R. 3230,"Labrador, Raul R. [Rep.-R-ID-1]",Republican,07/13/2017,115,ID
H.R. 3218,"Roe, David P. [Rep.-R-TN-1]",Republican,07/13/2017,115,TN
H.R. 3210,"Knight, Stephen [Rep.-R-CA-25]",Republican,07/12/2017,115,CA
H.R. 3184,"Garrett, Thomas A., Jr. [Rep.-R-VA-5]",Republican,07/11/2017,115,VA
H.R. 3183,"Garrett, Thomas A., Jr. [Rep.-R-VA-5]",Republican,07/11/2017,115,VA
H.R. 3122,"Cartwright, Matt [Rep.-D-PA-17]",Democratic,06/29/2017,115,PA
H.R. 3110,"Hultgren, Randy [Rep.-R-IL-14]",Republican,06/29/2017,115,IL
H.R. 3109,"LaHood, Darin [Rep.-R-IL-18]",Republican,06/29/2017,115,IL
H.R. 3031,"Cummings, Elijah E. [Rep.-D-MD-7]",Democratic,06/23/2017,115,MD
H.R. 2989,"Norton, Eleanor Holmes [Del.-D-DC-00]",Democratic,06/21/2017,115,DC
H.R. 2979,"Aguilar, Pete [Rep.-D-CA-31]",Democratic,06/21/2017,115,CA
H.R. 2873,"Boyle, Brendan F. [Rep.-D-PA-13]",Democratic,06/12/2017,115,PA
H.R. 2815,"Lance, Leonard [Rep.-R-NJ-7]",Republican,06/07/2017,115,NJ
H.R. 2810,"Thornberry, Mac [Rep.-R-TX-13]",Republican,06/07/2017,115,TX
H.R. 2772,"Taylor, Scott [Rep.-R-VA-2]",Republican,06/06/2017,115,VA
H.R. 2673,"Bustos, Cheri [Rep.-D-IL-17]",Democratic,05/25/2017,115,IL
H.R. 2672,"Bustos, Cheri [Rep.-D-IL-17]",Democratic,05/25/2017,115,IL
H.R. 2615,"Palazzo, Steven M. [Rep.-R-MS-4]",Republican,05/23/2017,115,MS
H.R. 2611,"Hill, J. French [Rep.-R-AR-2]",Republican,05/23/2017,115,AR
